time,symbol,open,high,low,close,bbPrice,bsPrice,dayVolume,openInterest
2025-07-14 10:08:00,NIFTY,25107.2,25107.25,25105.65,25107.15,0.0,0.0,0.0,0.0
2025-07-14 10:08:00,24950CE,224.95,225.8,224.0,225.0,225.05,225.5,3099750.0,269625.0
2025-07-14 10:08:00,24950PE,47.45,48.0,47.25,47.55,47.55,47.7,21034200.0,2912025.0
2025-07-14 10:08:00,25000CE,189.0,189.1,187.7,189.0,188.7,189.05,21910500.0,2794725.0
2025-07-14 10:08:00,25000PE,60.95,61.9,60.75,61.35,61.2,61.35,66696450.0,10943700.0
2025-07-14 10:08:00,25050CE,156.1,157.65,154.3,157.65,157.45,157.7,21766650.0,1499325.0
2025-07-14 10:08:00,25050PE,77.5,79.2,77.25,77.25,77.2,77.35,45905400.0,4882050.0
2025-07-14 10:08:00,25100CE,126.25,128.0,124.9,128.0,127.8,128.0,60029625.0,6089250.0
2025-07-14 10:08:00,25100PE,98.4,99.9,97.7,97.7,97.7,97.9,79652025.0,8917875.0
2025-07-14 10:08:00,25150CE,101.25,102.2,100.05,102.2,102.0,102.2,36414000.0,4715625.0
2025-07-14 10:08:00,25150PE,123.0,124.2,122.3,122.3,122.35,122.6,33865875.0,3480300.0
2025-07-14 10:08:00,25200CE,80.3,80.3,79.3,80.25,80.05,80.25,50318025.0,8802900.0
2025-07-14 10:08:00,25200PE,151.65,153.75,151.65,152.25,152.25,152.45,31902300.0,4481925.0
2025-07-14 10:08:00,25250CE,62.9,63.65,62.05,63.65,63.55,63.7,21395175.0,4565775.0
2025-07-14 10:08:00,25250PE,184.1,186.55,183.95,183.95,183.1,183.5,7145025.0,1203750.0
2025-07-14 10:08:00,24850CE,306.05,306.7,304.5,306.7,306.05,306.7,585225.0,63225.0
2025-07-14 10:08:00,24850PE,28.75,29.25,28.75,29.0,28.85,28.95,14060700.0,2124525.0
2025-07-14 10:08:00,24900CE,265.05,267.25,263.0,267.25,266.7,267.3,3243000.0,390225.0
2025-07-14 10:08:00,24900PE,37.1,37.75,36.9,36.9,36.8,36.85,27801075.0,4572000.0
2025-07-14 10:08:00,25300CE,48.75,49.15,48.3,49.1,48.95,49.1,41546175.0,11275875.0
2025-07-14 10:08:00,25300PE,220.55,222.45,220.0,221.45,221.05,221.45,8532900.0,2316450.0
2025-07-14 10:08:00,25350CE,38.2,38.4,37.85,38.4,38.25,38.4,17011650.0,4994550.0
2025-07-14 10:08:00,25350PE,260.05,261.75,259.35,260.75,260.2,260.7,1328025.0,554100.0
2025-07-14 10:09:00,NIFTY,25107.15,25109.0,25105.25,25106.85,0.0,0.0,0.0,0.0
2025-07-14 10:09:00,24950CE,226.85,228.55,224.65,225.8,226.4,226.85,3123075.0,278250.0
2025-07-14 10:09:00,24950PE,46.95,47.8,46.25,47.2,47.05,47.2,21176625.0,2868075.0
2025-07-14 10:09:00,25000CE,190.35,192.4,188.3,189.5,189.7,190.1,22126200.0,2915100.0
2025-07-14 10:09:00,25000PE,60.65,61.5,59.75,60.9,60.75,60.9,67151700.0,10870800.0
2025-07-14 10:09:00,25050CE,158.25,158.6,155.0,157.1,157.1,157.45,21928650.0,1624575.0
2025-07-14 10:09:00,25050PE,77.15,78.5,76.7,77.4,77.4,77.6,46153500.0,4839900.0
2025-07-14 10:09:00,25100CE,128.7,128.95,125.85,127.1,127.1,127.35,60740550.0,6446400.0
2025-07-14 10:09:00,25100PE,97.55,99.35,97.1,98.6,98.35,98.6,80130900.0,8666625.0
2025-07-14 10:09:00,25150CE,102.9,103.3,100.7,101.95,101.75,102.0,36851400.0,4897050.0
2025-07-14 10:09:00,25150PE,121.7,123.8,121.4,122.85,122.85,123.1,34078500.0,3329025.0
2025-07-14 10:09:00,25200CE,81.1,82.0,79.65,80.7,80.6,80.8,50832150.0,9025800.0
2025-07-14 10:09:00,25200PE,151.35,152.8,149.8,151.55,151.45,151.75,32155125.0,4404225.0
